"SalesDate"|"StoreName"|"ProductName"|"SalesUnits"|"SalesRevenue"
20221218|Store3|Apple iPad 9|1|1069.9878
20221205|Store2|Apple iPad 9|1|934.9500
20221202|Store7|Apple MacBook Pro|1|3059.0000
20221214|Store7|Apple MacBook Pro|1|3059.0000
20221219|Store7|Apple MacBook Pro|1|3059.0000
20221222|Store7|Apple MacBook Pro|1|3059.0000
20221226|Store7|Apple MacBook Pro|1|3059.0000
20221210|Store4|Apple MacBook Pro|1|3059.0000
20221211|Store4|Apple MacBook Pro|1|3059.0000
20221226|Store4|Apple MacBook Pro|1|3059.0000
20221227|Store4|Apple MacBook Pro|2|6118.0000
20221208|Store3|Apple MacBook Pro|1|3059.0000
20221212|Store3|Apple MacBook Pro|1|3059.0000
20221219|Store3|Apple MacBook Pro|1|3059.0000
20221226|Store3|Apple MacBook Pro|2|6118.0000
20221213|Store1|Apple MacBook Pro|1|3868.6000
20221216|Store7|Apple MacBook Pro|1|3059.0000
20221202|Store2|Apple MacBook Pro|1|3059.0000
20221217|Store2|Apple MacBook Pro|1|3059.0000
20221220|Store2|Apple MacBook Pro|1|3059.0000
20221213|Store5|Apple MacBook Pro|1|3059.0000
20221215|Store5|Apple MacBook Pro|1|3059.0000
20221218|Store5|Apple MacBook Pro|1|3059.0000
20221220|Store5|Apple MacBook Pro|1|3059.0000
20221222|Store5|Apple MacBook Pro|1|3059.0000
20221226|Store4|Apple MacBook Pro|1|3059.0000
20221213|Store3|Apple MacBook Pro|1|3059.0000
20221220|Store3|Apple MacBook Pro|1|3059.0000
20221227|Store3|Apple MacBook Pro|1|3059.0000
20221221|Store6|Apple MacBook Pro|1|3059.0000
20221202|Store5|Apple MacBook Air|1|1934.3000
20221208|Store5|Apple MacBook Air|1|1934.3000
20221210|Store5|Apple MacBook Air|2|3868.6000
20221213|Store5|Apple MacBook Air|2|3868.6000
20221215|Store5|Apple MacBook Air|1|1934.3000
20221226|Store5|Apple MacBook Air|7|13540.1000
20221226|Store4|Apple MacBook Air|2|3868.6000
20221227|Store4|Apple MacBook Air|1|1934.3000
20221207|Store3|Apple MacBook Air|1|1934.3000
20221209|Store3|Apple MacBook Air|1|1934.3000
20221210|Store3|Apple MacBook Air|-2|-3868.6000
20221217|Store3|Apple MacBook Air|1|1934.3000
20221218|Store3|Apple MacBook Air|1|1934.3000
20221222|Store3|Apple MacBook Air|1|1934.3000
20221223|Store3|Apple MacBook Air|1|1934.3000
20221224|Store3|Apple MacBook Air|3|5802.9000
20221226|Store3|Apple MacBook Air|5|9671.5000
20221207|Store6|Apple MacBook Air|1|1934.3000
20221208|Store6|Apple MacBook Air|1|1934.3000
20221215|Store6|Apple MacBook Air|1|1934.3000
20221219|Store6|Apple MacBook Air|1|1934.3000
20221220|Store6|Apple MacBook Air|1|1934.3000
20221223|Store6|Apple MacBook Air|1|1934.3000
20221227|Store6|Apple MacBook Air|1|1934.3000
20221218|Store7|Apple MacBook Pro|2|4137.4668
20221219|Store7|Apple MacBook Pro|1|2068.7539
20221226|Store7|Apple MacBook Pro|1|2068.7697
20221210|Store3|Apple MacBook Pro|1|2068.6897
20221211|Store3|Apple MacBook Pro|1|2068.6897
20221212|Store3|Apple MacBook Pro|1|2068.7250
20221214|Store3|Apple MacBook Pro|1|2068.7250
20221216|Store3|Apple MacBook Pro|1|2068.7250
20221218|Store3|Apple MacBook Pro|1|2068.7334
20221222|Store3|Apple MacBook Pro|1|2068.7580
20221223|Store3|Apple MacBook Pro|1|2068.7580
20221224|Store3|Apple MacBook Pro|1|2068.7662
20221226|Store3|Apple MacBook Pro|3|6206.3092
20221227|Store3|Apple MacBook Pro|4|8275.0789
20221207|Store6|Apple MacBook Pro|2|4137.3794
20221211|Store6|Apple MacBook Pro|1|2068.6897
20221215|Store6|Apple MacBook Pro|1|2068.7250
20221218|Store6|Apple MacBook Pro|1|2068.7334
20221219|Store6|Apple MacBook Pro|1|2068.7393
20221222|Store6|Apple MacBook Pro|1|2068.7580
20221226|Store6|Apple MacBook Pro|3|6206.3092
20221227|Store6|Apple MacBook Pro|1|2068.7697
20221203|Store1|Apple MacBook Pro|1|2068.6897
20221209|Store1|Apple MacBook Pro|1|2068.6897
20221211|Store1|Apple MacBook Pro|1|2068.6897
20221213|Store1|Apple MacBook Pro|1|2068.7250
20221215|Store1|Apple MacBook Pro|1|2068.7250
20221216|Store1|Apple MacBook Pro|1|2068.7275
20221217|Store1|Apple MacBook Pro|1|2068.7334
20221219|Store1|Apple MacBook Pro|1|2068.7539
20221221|Store1|Apple MacBook Pro|1|2068.7580
20221222|Store1|Apple MacBook Pro|1|2068.7580
20221226|Store1|Apple MacBook Pro|2|4137.5395
20221227|Store1|Apple MacBook Pro|1|2068.7697
20221212|Store7|Apple MacBook Pro|1|2068.8500
20221226|Store7|Apple MacBook Pro|1|2068.8500
20221227|Store7|Apple MacBook Pro|1|2068.8500
20221213|Store2|Apple MacBook Pro|1|2068.8500
20221226|Store2|Apple MacBook Pro|5|10344.2500
20221226|Store5|Apple MacBook Pro|1|2068.8500
20221227|Store5|Apple MacBook Pro|1|2068.8500
20221215|Store4|Apple MacBook Pro|1|2068.8500
20221219|Store4|Apple MacBook Pro|1|2068.8500
20221207|Store3|Apple MacBook Pro|1|2068.8500
20221208|Store3|Apple MacBook Pro|1|2068.8500
20221218|Store3|Apple MacBook Pro|1|2068.8500
20221226|Store3|Apple MacBook Pro|3|6206.5500
20221205|Store6|Apple MacBook Pro|1|2068.8500
20221215|Store6|Apple MacBook Pro|1|2068.8500
20221218|Store6|Apple MacBook Pro|1|2068.8500
20221223|Store6|Apple MacBook Pro|1|2068.8500
20221226|Store6|Apple MacBook Pro|1|2068.8500
20221227|Store6|Apple MacBook Pro|1|2068.8500
20221202|Store1|Apple MacBook Pro|1|2068.8500
20221226|Store1|Apple MacBook Pro|2|4137.7000
20221201|Store4|Apple MacBook Pro|3|7151.8500
20221220|Store4|Apple MacBook Pro|1|2383.9500
20221209|Store3|Apple MacBook Pro|1|2383.9500
20221206|Store1|Apple MacBook Pro|-1|-2383.9500
20221226|Store1|Apple MacBook Pro|1|2383.9500
20221208|Store2|Apple MacBook Air|1|1934.3000
20221210|Store2|Apple MacBook Air|1|1934.3000
20221211|Store2|Apple MacBook Air|1|1934.3000
20221216|Store2|Apple MacBook Air|2|3868.6000
20221224|Store2|Apple MacBook Air|1|1934.3000
20221226|Store2|Apple MacBook Air|1|1934.3000
20221227|Store2|Apple MacBook Air|1|1934.3000
20221201|Store5|Apple MacBook Air|1|1934.3000
20221213|Store5|Apple MacBook Air|1|1934.3000
20221214|Store5|Apple MacBook Air|1|1934.3000
20221216|Store5|Apple MacBook Air|1|1934.3000
20221221|Store5|Apple MacBook Air|0|0.0000
20221223|Store5|Apple MacBook Air|1|1934.3000
20221226|Store5|Apple MacBook Air|4|7737.2000
20221201|Store4|Apple MacBook Air|1|1934.3000
20221212|Store4|Apple MacBook Air|2|3868.6000
20221213|Store4|Apple MacBook Air|1|1934.3000
20221215|Store4|Apple MacBook Air|1|1934.3000
20221216|Store4|Apple MacBook Air|1|1934.3000
20221218|Store4|Apple MacBook Air|1|1934.3000
20221226|Store4|Apple MacBook Air|5|9671.5000
20221210|Store3|Apple MacBook Air|2|3868.6000
20221216|Store3|Apple MacBook Air|1|1934.3000
20221221|Store3|Apple MacBook Air|1|1934.3000
20221223|Store3|Apple MacBook Air|1|1934.3000
20221226|Store3|Apple MacBook Air|1|1934.3000
20221202|Store6|Apple MacBook Air|1|1934.3000
20221205|Store6|Apple MacBook Air|2|3868.6000
20221211|Store6|Apple MacBook Air|1|1934.3000
20221226|Store6|Apple MacBook Air|4|7737.2000
20221227|Store6|Apple MacBook Air|1|1934.3000
20221209|Store1|Apple MacBook Air|2|3868.6000
20221214|Store2|Apple MacBook Air|1|2428.8000
20221227|Store2|Apple MacBook Air|1|2428.8000
20221201|Store5|Apple MacBook Air|1|2428.8000
20221219|Store5|Apple MacBook Air|1|2428.8000
20221227|Store5|Apple MacBook Air|1|2428.8000
20221226|Store4|Apple MacBook Air|2|4857.6000
20221209|Store5|Apple MacBook Air|1|1934.3000
20221210|Store5|Apple MacBook Air|1|1934.3000
20221211|Store5|Apple MacBook Air|1|1934.3000
20221213|Store5|Apple MacBook Air|1|1934.3000
20221214|Store5|Apple MacBook Air|1|1934.3000
20221215|Store5|Apple MacBook Air|1|1934.3000
20221217|Store5|Apple MacBook Air|2|3868.6000
20221218|Store5|Apple MacBook Air|1|1934.3000
20221220|Store5|Apple MacBook Air|1|1934.3000
20221221|Store5|Apple MacBook Air|1|1934.3000
20221224|Store5|Apple MacBook Air|2|3868.6000
20221205|Store4|Apple MacBook Air|1|1934.3000
20221208|Store4|Apple MacBook Air|1|1934.3000
20221210|Store4|Apple MacBook Air|2|3868.6000
20221211|Store4|Apple MacBook Air|1|1934.3000
20221213|Store4|Apple MacBook Air|1|1934.3000
20221216|Store4|Apple MacBook Air|1|1934.3000
20221224|Store4|Apple MacBook Air|2|3868.6000
20221226|Store4|Apple MacBook Air|5|9671.5000
20221227|Store4|Apple MacBook Air|2|3868.6000
20221202|Store3|Apple MacBook Air|1|2428.8000
20221207|Store3|Apple MacBook Air|1|2428.8000
20221211|Store3|Apple MacBook Air|2|4857.6000
20221213|Store3|Apple MacBook Air|1|2428.8000
20221215|Store3|Apple MacBook Air|1|2428.8000
20221218|Store3|Apple MacBook Air|1|2428.8000
20221219|Store3|Apple MacBook Air|1|2428.8000
20221221|Store3|Apple MacBook Air|-1|-2428.8000
20221223|Store3|Apple MacBook Air|1|2428.8000
20221211|Store6|Apple MacBook Air|1|2428.8000
20221219|Store6|Apple MacBook Air|1|2428.8000
20221216|Store1|Apple MacBook Air|1|2428.8000
20221203|Store2|Apple MacBook Pro|1|2068.6897
20221209|Store2|Apple MacBook Pro|1|2068.6897
20221210|Store2|Apple MacBook Pro|1|2068.6897
20221211|Store2|Apple MacBook Pro|1|2068.6897
20221213|Store2|Apple MacBook Pro|1|2068.7250
20221216|Store2|Apple MacBook Pro|1|2068.7334
20221219|Store2|Apple MacBook Pro|1|2068.7334
20221222|Store2|Apple MacBook Pro|1|2068.7580
20221206|Store5|Apple MacBook Pro|2|4137.3794
20221213|Store5|Apple MacBook Pro|1|2068.7250
20221220|Store5|Apple MacBook Pro|1|2068.7580
20221221|Store5|Apple MacBook Pro|2|4137.5160
20221222|Store5|Apple MacBook Pro|1|2068.7580
20221223|Store5|Apple MacBook Pro|2|4137.5242
20221224|Store5|Apple MacBook Pro|1|2068.7697
20221226|Store5|Apple MacBook Pro|6|12412.6184
20221208|Store4|Apple MacBook Pro|1|2068.6897
20221209|Store4|Apple MacBook Pro|1|2068.6897
20221215|Store4|Apple MacBook Pro|1|2068.7250
20221226|Store4|Apple MacBook Pro|1|2068.7697
20221215|Store7|Apple MacBook Pro|1|2383.9500
20221218|Store7|Apple MacBook Pro|1|2383.9500
20221220|Store7|Apple MacBook Pro|2|4767.9000
20221224|Store7|Apple MacBook Pro|1|2383.9500
20221216|Store2|Apple MacBook Pro|1|2383.9500
20221217|Store2|Apple MacBook Pro|2|4767.9000
20221220|Store2|Apple MacBook Pro|-1|-2383.9500
20221226|Store2|Apple MacBook Pro|1|2383.9500
20221203|Store5|Apple MacBook Pro|1|2383.9500
20221216|Store5|Apple MacBook Pro|1|2383.9500
20221223|Store5|Apple MacBook Pro|1|2383.9500
20221224|Store5|Apple MacBook Pro|1|2383.9500
20221226|Store5|Apple MacBook Pro|2|4767.9000
20221227|Store5|Apple MacBook Pro|1|2383.9500
20221214|Store3|Apple MacBook Pro|1|2383.9500
20221218|Store3|Apple MacBook Pro|1|2383.9500
20221219|Store3|Apple MacBook Pro|1|2383.9500
20221221|Store3|Apple MacBook Pro|1|2383.9500
20221208|Store6|Apple MacBook Pro|1|2383.9500
20221215|Store6|Apple MacBook Pro|2|4767.9000
20221223|Store6|Apple MacBook Pro|1|2383.9500
20221224|Store6|Apple MacBook Pro|1|2383.9500
20221206|Store1|Apple MacBook Pro|1|2383.9500
20221215|Store1|Apple MacBook Pro|1|2383.9500
20221217|Store1|Apple MacBook Pro|1|2383.9500
20221223|Store1|Apple MacBook Pro|1|2383.9500
20221226|Store1|Apple MacBook Pro|1|2383.9500
20221202|Store3|Apple MacBook Air|1|1574.3500
20221214|Store3|Apple MacBook Air|1|1574.3500
20221216|Store3|Apple MacBook Air|1|1574.3500
20221222|Store7|Apple MacBook Air|1|1574.3500
20221209|Store4|Apple MacBook Air|1|1574.3500
20221216|Store4|Apple MacBook Air|1|1574.3500
20221217|Store4|Apple MacBook Air|1|1574.3500
20221226|Store4|Apple MacBook Air|1|1574.3500
20221215|Store1|Apple MacBook Air|1|1574.3500
20221216|Store1|Apple MacBook Air|2|3148.7000
20221214|Store7|Apple Macbook Air|1|1399.2050
20221216|Store7|Apple MacBook Air|1|1574.3500
20221218|Store7|Apple MacBook Air|1|1574.3500
20221219|Store7|Apple MacBook Air|1|1574.3500
20221220|Store7|Apple MacBook Air|1|1574.3500
20221226|Store7|Apple MacBook Air|1|1574.3500
20221222|Store5|SAMSUNG Galaxy Tab S|1|1124.1020
20221226|Store5|Samsung Galaxy Tab S|1|1484.0980
20221222|Store4|Samsung Galaxy Tab S|1|1484.0980
20221203|Store3|Samsung Galaxy Tab S|1|1484.0980
20221226|Store6|Samsung Galaxy Tab S|1|1484.0980
20221224|Store1|Samsung Galaxy Tab S|1|1484.0980
20221215|Store2|Samsung Galaxy Tab S|1|1754.0950
20221228|Store2|Apple iPad 9|1|587.7500
20221228|Store2|Apple MacBook Pro|1|3059.0000
20221228|Store2|Apple MacBook Pro|1|2383.9500
20221228|Store2|Apple MacBook Air|1|2428.8000
20221228|Store2|Apple MacBook Air|2|3868.6000
20221228|Store5|Apple iPad 9|1|587.7500
20221228|Store5|Apple iPad 9|1|796.4600
20221228|Store5|Apple MacBook Pro|1|3059.0000
20221228|Store5|Apple MacBook Air|-1|-2428.8000
20221228|Store4|Apple MacBook Air|1|1574.3500
20221228|Store4|SAMSUNG Galaxy Tab S|1|1124.1000
20221228|Store4|Apple MacBook Pro|2|4137.5500
20221228|Store4|Apple MacBook Air|1|1934.3000
20221228|Store4|Apple MacBook Air|1|1934.3000
20221228|Store4|Apple MacBook Air|1|1934.3000
20221228|Store4|Apple MacBook Pro|1|3868.6000
20221228|Store3|Apple MacBook Pro|2|6118.0000
20221228|Store3|Apple MacBook Pro|1|2068.7700
20221228|Store6|Apple iPad 9|1|591.2100
20221228|Store6|Apple MacBook Air|1|1934.3000
20221228|Store6|Apple MacBook Air|-1|-1934.3000
20221228|Store1|Apple iPad 9|2|1175.5000
20221228|Store1|Apple MacBook Air|1|1574.3500
20221228|Store1|Apple MacBook Pro|1|3059.0000
20221228|Store1|Samsung Galaxy Tab S|1|1259.1000
20221228|Store1|Apple MacBook Pro|1|2383.9500
20221228|Store1|Apple MacBook Pro|1|2068.8500
20221228|Store1|Apple MacBook Air|1|1934.3000
20221229|Store7|Apple iPad 9|1|591.2100
20221229|Store7|Apple iPad 9|1|587.7500
20221229|Store7|Apple MacBook Pro|1|3059.0000
20221229|Store7|Samsung Galaxy Tab S|1|809.1100
20221229|Store7|Apple MacBook Pro|2|4767.9000
20221229|Store2|Apple MacBook Air|1|1934.3000
20221229|Store2|Samsung Galaxy Tab S|1|584.1000
20221229|Store5|Apple MacBook Air|1|1574.3500
20221229|Store4|Apple MacBook Pro|1|2068.7900
20221229|Store4|Apple MacBook Air|1|1934.3000
20221229|Store4|Apple MacBook Air|1|2428.8000
20221229|Store4|Apple MacBook Air|1|1934.3000
20221229|Store3|Apple MacBook Air|1|1574.3500
20221229|Store3|Samsung Galaxy Tab S|2|1618.2100
20221229|Store3|Apple MacBook Pro|2|4137.5900
20221229|Store3|Apple MacBook Air|1|1934.3000
20221229|Store3|Apple MacBook Air|1|1934.3000
20221229|Store3|Apple MacBook Pro|1|4183.7000
20221229|Store6|Apple iPad 9|1|796.4600
20221229|Store6|Apple MacBook Pro|1|3059.0000
20221229|Store6|Apple MacBook Pro|1|2383.9500
20221229|Store6|Apple MacBook Air|1|1934.3000
20221229|Store1|Apple MacBook Pro|1|2068.7900
20221229|Store1|Apple MacBook Pro|1|2068.8500
20221229|Store1|Apple MacBook Air|1|1934.3000
20221229|Store1|Apple MacBook Pro|1|3868.6000
20221229|Store1|Apple MacBook Pro|1|4183.7000
20221230|Store7|Samsung Galaxy Tab S|1|809.1100
20221230|Store7|Apple MacBook Air|2|3868.6000
20221230|Store7|Apple MacBook Air|1|2428.8000
20221230|Store2|Apple MacBook Pro|1|2068.7900
20221230|Store5|Apple iPad 9|1|587.7500
20221230|Store5|Apple MacBook Air|1|1934.3000
20221230|Store4|Samsung Galaxy Tab S|1|809.1100
20221230|Store4|Samsung Galaxy Tab S|1|809.1100
20221230|Store4|Apple MacBook Pro|1|2068.7900
20221230|Store4|Apple MacBook Air|2|3868.6000
20221230|Store3|Apple iPad 9|-1|-587.7500
20221230|Store3|Apple MacBook Pro|1|2068.7900
20221230|Store3|Apple MacBook Air|1|1934.3000
20221230|Store1|Apple iPad 9|1|591.2100
20221230|Store1|Apple MacBook Air|1|2428.8000
20221230|Store1|Apple MacBook Air|2|3868.6000
20221231|Store7|Apple iPad 9|1|591.2100
20221231|Store7|Samsung Galaxy Tab S|1|1754.1000
20221231|Store7|Apple MacBook Air|1|1934.3000
